EBC_MEAN,EBC_STD,EBC_AUC,CVD_SRF,BWMEAN,BWSD,CENTROID,CENTSD,SVDU,SVDV,SVDU1,SVDV1,SVDU2,SVDV2,STDU,STDV,STDU1,STDV1,STDU2,STDV2,Target
-5.43E-12,203.523729,77.91516407,-0.050050251,69.33532313,0.473476402,-5.622905769,3.991912816,-0.138769339,-0.031660067,-0.00173163,0.00014073,0.01195813,-0.00082175,0.018919093,0.001287581,0.141410542,0.031701819,0.140904731,0.031691468,1
-5.39E-14,247.022026,223.3741909,-0.050050251,69.39494454,0.548823303,-5.537262485,3.853675652,-0.138827259,-0.031645407,0.001077593,-1.99E-05,0.011392466,-0.000806057,0.018480585,0.001608374,0.141417169,0.031702125,0.140952531,0.031691872,1
-7.13E-12,234.9135727,-68.86876155,-0.050050251,69.25987657,0.427915092,-5.55370893,2.328744009,-0.138526062,-0.031644213,0.003053852,-0.000251289,0.005422184,-0.000520359,0.020657706,0.001631724,0.14138772,0.031701134,0.141315293,0.031697856,1
-7.34E-12,231.0107239,30.90441328,-0.050050251,69.90167685,0.66367597,-5.750404517,5.058567015,-0.139187168,-0.031653825,0.001715858,1.69E-05,0.008899064,-0.000930635,0.015474845,0.00143299,0.141410738,0.031702127,0.141135477,0.031688455,1
2.90E-12,316.6565289,40.78296256,-0.050050251,69.9027464,0.76818843,-5.657398192,4.418911809,-0.139141812,-0.03162069,0.001638774,0.00017417,-0.009803177,0.001158205,0.015885444,0.002037686,0.141411671,0.031701652,0.141074362,0.031680946,1
3.41E-12,253.9891798,-53.60591946,-0.050050251,69.50650969,0.476893897,-5.533855384,3.142731943,-0.13888333,-0.03164058,0.002035484,-1.05E-05,0.008393237,-0.000685947,0.018045751,0.001700784,0.141406414,0.03170213,0.141167081,0.031694702,1
2.21E-12,271.1142928,179.7387644,-0.050050251,69.35500635,0.463916297,-5.31538951,3.639900774,-0.138745742,-0.031637505,0.000574638,-3.04E-05,-0.010460911,0.001355754,0.019094802,0.001757117,0.141420165,0.031702117,0.14102617,0.031673099,1
3.72E-12,289.4395934,-173.8165036,-0.050050251,69.3921844,0.502698613,-5.607808764,2.873543185,-0.138644253,-0.031623186,0.001349757,0.000241087,0.008701115,-0.00135131,0.019832463,0.001998543,0.141414786,0.031701214,0.141148066,0.031673289,1
9.25E-12,192.2142864,-122.2163678,-0.050050251,69.15479479,0.292185156,-5.368419654,2.08747159,-0.138439354,-0.031659945,-0.000453519,0.00014153,0.007099614,-0.000429625,0.021242321,0.001290584,0.141420615,0.031701815,0.141239468,0.031699217,1
-7.72E-12,227.5790574,211.6896174,-0.050050251,69.60348547,0.572578781,-6.306917593,4.609821766,-0.138964207,-0.031651405,0.002988494,0.000445449,-0.009449254,0.001028543,0.017399087,0.001485545,0.141389145,0.031698998,0.141098993,0.031685425,1
1.67E-12,209.8096919,117.5162728,-0.050050251,69.52822937,0.563325373,-6.457255897,4.293206089,-0.138915381,-0.031654963,0.002566948,0.000667003,0.009858689,-0.000719998,0.017792334,0.00140761,0.141397592,0.031695107,0.141070416,0.031693946,1
-4.43E-12,260.9908905,158.2104404,-0.050050251,69.32819327,0.547145506,-6.060408696,2.885077023,-0.138681505,-0.031632306,0.002187018,0.000280824,0.005911696,-0.000906105,0.019564992,0.001848437,0.141404106,0.031700886,0.141295268,0.031689167,1
-3.70E-12,316.6757633,192.7738521,-0.050050251,70.03186337,0.836332221,-6.598238412,5.237501078,-0.139228183,-0.031621338,0.003167641,0.000289945,-0.009685657,0.001351008,0.015093816,0.002027606,0.141385167,0.031700804,0.141082642,0.031673302,1
2.12E-12,222.9444641,-27.93532751,-0.050050251,69.77876566,0.703387697,-5.746258382,4.984145649,-0.139162694,-0.03165535,0.002090322,5.09E-05,0.010577022,-0.001044768,0.015697753,0.001398872,0.141405598,0.03170209,0.141017336,0.031684894,1
-4.98E-12,284.4114584,154.8111439,-0.050050251,69.48248379,0.5119058,-6.601259919,3.275103012,-0.138838072,-0.031629263,0.002865636,0.000656469,-0.00845901,0.001195446,0.018397544,0.001899851,0.141391739,0.031695327,0.141163076,0.031679561,1
-3.35E-12,450.9173954,126.7814422,-0.10020202,70.84024123,1.469268761,-6.057283053,1.050795473,-0.138824904,-0.044652906,-0.015071224,-0.004417869,0.008192195,-0.001112339,0.01849862,0.004721436,0.140599841,0.044728571,0.141179126,0.044932863,2
-5.11E-12,406.0177574,53.07368936,-0.10020202,71.15921152,1.422999264,-6.088932775,0.768959753,-0.138951974,-0.044678688,0.011798473,0.004348349,0.011308633,-0.000436065,0.017498454,0.004470366,0.140918459,0.044735396,0.140959417,0.044944538,2
-6.28E-13,414.2309823,-23.23406712,-0.10020202,71.35458314,1.604682182,-5.920110695,0.557402713,-0.139014141,-0.044650737,-0.014555198,-0.004527337,0.006553971,-0.000991072,0.016987349,0.004741943,0.140655285,0.044717601,0.141266367,0.044935708,2
5.79E-12,481.3466824,52.76051659,-0.10020202,70.93313177,1.73569604,-6.001139882,0.567380756,-0.138723546,-0.044595582,-0.01652906,-0.004879829,0.006458747,-0.001105785,0.019258593,0.005236255,0.140432639,0.044680434,0.14127084,0.044933026,2
-1.43E-12,442.6610917,18.09991829,-0.10020202,71.07693749,1.751052327,-6.129180059,0.804912085,-0.138918621,-0.0446202,-0.014337338,-0.00477821,0.008325841,-0.000677036,0.017766519,0.005021713,0.140678106,0.044691438,0.141171151,0.044941548,2
5.28E-12,431.8128156,46.68059211,-0.10020202,71.13918613,1.731095342,-5.860449982,0.512022881,-0.138883824,-0.044620844,0.01567482,0.004787415,0.006021104,-0.000819838,0.01804187,0.005015982,0.140532509,0.044690451,0.141290556,0.044939165,2
3.08E-12,466.4832584,69.86139524,-0.10020202,70.56677589,1.381971814,-5.91847654,0.716951883,-0.138558103,-0.044620329,-0.018569251,-0.004433931,0.005335276,-0.001934856,0.020437345,0.005020565,0.140172346,0.044726978,0.141318667,0.044904908,2
-3.36E-12,323.5094377,-14.10754378,-0.10020202,71.53269824,1.851414145,-6.133209571,0.514168427,-0.138970159,-0.044727603,-0.014802133,-0.003801112,-0.006268139,0.000509108,0.017350524,0.003949938,0.140628997,0.044785314,0.141279597,0.044943768,2
6.12E-13,443.3216604,24.55675305,-0.10020202,71.0744755,1.674377236,-5.972844149,0.488890126,-0.138725385,-0.044602707,-0.017123405,-0.004931888,0.006055756,-0.001208252,0.019245075,0.005175094,0.140359983,0.044674706,0.141289045,0.044930382,2
2.06E-12,419.9203385,253.3581937,-0.10020202,70.27599336,0.947390999,-5.957422109,0.508266528,-0.138267147,-0.044678306,-0.014221843,-0.00417153,0.014651316,-0.000603188,0.022357101,0.004474188,0.140690063,0.044752265,0.140645106,0.044942602,2
-1.44E-12,234.4022173,10.0426228,-0.10020202,70.61009746,1.117592473,-5.999472391,0.426020717,-0.13837393,-0.044813698,0.01773413,0.002704647,0.007780857,-0.000194715,0.02167276,0.002806675,0.14028261,0.044865043,0.141202859,0.044946235,2
-3.06E-12,324.1052775,44.31305121,-0.10020202,70.6757159,1.414322401,-5.774511046,0.274408189,-0.13840453,-0.044735403,-0.019417685,-0.003730865,-0.004283069,0.000614379,0.021472536,0.003860417,0.140055034,0.044791233,0.141355185,0.04494245,2
-7.73E-13,386.9365987,-191.1174767,-0.10020202,71.70307233,2.17736809,-6.207514102,0.70645318,-0.139174133,-0.044703072,0.011842976,0.003861306,-0.006318417,0.000582329,0.015593968,0.004219036,0.140914651,0.044780154,0.141277313,0.044942877,2
5.75E-12,398.592262,-90.72452093,-0.10020202,70.7195812,1.62192359,-5.953525964,0.692899306,-0.138621147,-0.044671532,-0.017841172,-0.00418925,0.00619093,-0.001361368,0.019996527,0.004541456,0.140268765,0.044750606,0.14128307,0.044925994,2
-9.70E-13,408.9065117,-342.3814875,-0.10020202,71.40452515,1.79362009,-5.856845312,0.380878259,-0.138866333,-0.044640955,-0.015869626,-0.004668441,-0.003644622,0.000402727,0.018178677,0.004833348,0.140510206,0.044703061,0.141373445,0.04494485,2
-2.03E-12,374.8764471,-21.69829773,-0.10020202,71.30815844,1.717683889,-5.842522805,0.691104257,-0.139015966,-0.044706435,-0.014731118,-0.003937403,0.006089517,-0.000979575,0.016972111,0.00418318,0.140636603,0.044773514,0.141287565,0.04493596,2
-2.50E-12,318.3738899,29.10606813,-0.10020202,71.24066317,1.582914614,-5.849532408,0.421065558,-0.13884577,-0.044747063,-0.01536556,-0.003600665,-0.007288821,0.000416454,0.018338186,0.003722546,0.140567342,0.044801909,0.141229638,0.044944724,2
-9.20E-13,314.0266356,-53.46208307,-0.10020202,71.11031051,1.619143816,-5.503062587,0.403163188,-0.138875659,-0.044751456,-0.017294771,-0.003461322,0.001268485,-0.00016434,0.018105868,0.003669249,0.14033855,0.044812912,0.141415553,0.044946356,2
-4.73E-12,380.4607794,162.4342366,-0.10020202,71.15931498,1.603650721,-5.827899726,0.437090841,-0.138963989,-0.04470276,-0.016058999,-0.003987822,-0.002895037,0.000783266,0.017400861,0.00422235,0.140488258,0.044769042,0.141391128,0.044939818,2
4.64E-13,287.0969649,-83.55830458,-0.10020202,71.78452288,1.680912995,-5.876677332,0.356518363,-0.139170842,-0.044767881,0.01392346,0.003355942,0.001094524,-5.58E-05,0.015623902,0.003462665,0.140720503,0.044820943,0.141417036,0.044946623,2
-9.98E-13,301.7348733,-45.81714697,-0.10020202,71.37762265,1.634532602,-5.719256668,0.27340921,-0.138898621,-0.044754699,-0.016478594,-0.003565355,0.000843507,5.97E-05,0.017925302,0.003629395,0.140438688,0.044804738,0.14141879,0.044946618,2
-2.58E-12,494.6825327,-54.85677335,-0.10020202,71.43273406,1.590098765,-6.214641051,0.983927452,-0.139075802,-0.044579012,-0.012254944,-0.005031082,0.008563443,-0.001292065,0.0164645,0.005375781,0.140878716,0.044663622,0.141156653,0.044928045,2
-3.29E-13,470.2443975,-123.0380706,-0.10020202,71.14773771,1.451679922,-5.848587359,0.684666982,-0.138996706,-0.044597606,-0.013855717,-0.004882473,0.008422573,-0.000906899,0.017132255,0.005218955,0.140727323,0.044680145,0.141165298,0.044937489,2
2.25E-12,417.4324573,-62.93318542,-0.10020202,71.14112115,1.746370751,-5.677320379,0.596740739,-0.138904577,-0.044641994,-0.016305243,-0.004602983,-0.005208241,0.001006751,0.017878165,0.004823726,0.140459324,0.044709862,0.1413235,0.044935358,2
3.27E-12,445.374116,80.14065422,-0.10020202,71.60468394,1.994383642,-6.259348148,0.741889733,-0.139224443,-0.044624523,0.012181971,0.004738979,0.007004295,-0.000729487,0.015128968,0.004983079,0.140885172,0.044695623,0.141244323,0.044940725,2
4.64E-12,338.8220444,-56.23877747,-0.10020202,71.43687845,1.640414865,-5.851994854,0.497106281,-0.139100014,-0.044725201,-0.014510645,-0.003785182,0.00393682,-0.000454862,0.016254532,0.003977103,0.14065998,0.044786666,0.141365454,0.044944351,2
-5.50E-13,408.4898888,-46.2684751,-0.10020202,71.46257086,1.809438379,-5.868526207,0.495959736,-0.139101915,-0.044648888,-0.014715154,-0.004474422,0.004246014,-0.000874424,0.016237929,0.004759363,0.140638307,0.044722937,0.141356326,0.044938134,2
7.16E-13,456.4589532,25.55979215,-0.10020202,71.29544244,1.535253451,-5.997767952,0.848396785,-0.139092513,-0.044611689,-0.014339209,-0.00428642,0.005296078,-0.002271904,0.016319872,0.005096923,0.140677912,0.044741385,0.14132017,0.044889086,2
5.21E-13,419.9799191,30.72762792,-0.10020202,70.97844639,1.429086074,-5.835293037,0.679302479,-0.138860114,-0.0446366,-0.015980812,-0.004605604,0.007025919,-0.000869794,0.018227069,0.004873487,0.140497352,0.044709592,0.141243227,0.044938224,2
1.41E-12,255.807262,21.4430778,-0.10020202,70.31232577,1.180189345,-5.406845073,0.452449819,-0.138457801,-0.044800132,-0.019610393,-0.002873405,-0.005039644,-0.000141164,0.021119331,0.003015881,0.140027644,0.04485453,0.141329735,0.044946435,2
2.43E-12,368.5064814,-12.9219512,-0.10020202,70.97884858,1.539571942,-5.677448126,0.33863706,-0.138813503,-0.044691153,-0.017382101,-0.004059904,0.00350659,-0.000913014,0.018585685,0.004343717,0.140327545,0.04476255,0.141377006,0.044937365,2
4.81E-13,382.5259485,-46.85240327,-0.10020202,71.60634082,1.763173727,-5.788757021,0.391639962,-0.139153913,-0.044662319,-0.014607992,-0.004453858,0.003211391,-0.000871247,0.015776953,0.004631366,0.140649702,0.044724994,0.14138416,0.044938196,2
-3.12E-12,295.0173389,-168.484397,-0.10020202,71.56565934,1.610485113,-5.636962867,0.289794215,-0.139149592,-0.044750882,-0.015026235,-0.003525883,0.003131431,-0.000848292,0.01581578,0.003676248,0.140604753,0.044807868,0.141385989,0.044938636,2
-1.44E-12,435.5153332,135.1108271,-0.10020202,71.03839263,2.027846412,-6.134650558,0.589511339,-0.138768184,-0.044640903,0.016015768,0.004510815,0.006341757,-0.001072919,0.018927731,0.004833833,0.140493292,0.044719274,0.141276246,0.044933824,2
4.87E-12,361.1993252,178.4568108,-0.10020202,70.42087046,1.437234678,-5.983839056,0.567910976,-0.138382913,-0.044710481,-0.020006836,-0.00388363,-0.004960786,0.000638467,0.021614182,0.004139624,0.139970429,0.04477822,0.141332581,0.044942113,2
-3.58E-12,354.3756972,86.10148775,-0.10020202,70.59863441,1.561519666,-5.832988136,0.496471333,-0.138574925,-0.044706496,-0.019227016,-0.003950217,0.00360217,-0.000683611,0.020320675,0.004182525,0.140081863,0.044772383,0.141374555,0.044941448,2
-3.36E-12,445.75481,78.39250644,-0.10020202,71.17763096,1.819049002,-6.20145996,0.759690101,-0.138864269,-0.04463309,0.013680624,0.004631104,0.008536503,-0.000895296,0.018194751,0.004905592,0.140744795,0.044706952,0.141158318,0.044937722,2
6.86E-13,288.989347,-58.34064591,-0.10020202,69.87889519,0.737372176,-5.931220287,0.868370049,-0.138304674,-0.044793607,-0.003259523,0.002018449,0.011201798,0.000263229,0.022119077,0.003111485,0.141383037,0.044901221,0.140968117,0.044945885,2
-2.99E-12,353.7698569,74.44443563,-0.10020202,70.87668925,1.604131446,-5.67864549,0.32877579,-0.138611711,-0.044699548,-0.018244135,-0.004091519,-0.004878182,0.000705615,0.020063133,0.00425629,0.140215886,0.044759666,0.141335514,0.044941107,2
-3.15E-12,456.1785748,-10.87556088,-0.10020202,71.34369421,1.879857408,-6.064114757,0.643814026,-0.138986036,-0.044585409,-0.015147976,-0.005115437,0.006186106,-0.00105888,0.017220318,0.00532235,0.140591428,0.044654019,0.141283285,0.044934158,2
-3.61E-12,325.3091593,-183.4778043,-0.10020202,71.07516625,1.598231058,-5.887091019,0.407170426,-0.138747891,-0.044728663,-0.017653237,-0.003784538,0.00486651,-0.000697857,0.019078866,0.003937889,0.140293017,0.044786721,0.141335924,0.044941229,2
6.87E-13,340.1993122,-17.94122214,-0.10020202,70.90482195,1.666374323,-5.728387635,0.353598597,-0.138654835,-0.044718242,-0.018032264,-0.003850134,0.002669114,-0.000720245,0.019756855,0.004054747,0.140243838,0.044781118,0.141395662,0.044940875,2
-3.19E-13,339.8369105,174.6143241,-0.10020202,70.38815555,1.275732542,-6.415679499,0.620898701,-0.138477376,-0.044733675,-0.019057323,-0.003508822,0.004979434,-0.000802249,0.020988012,0.003880432,0.140105513,0.04480921,0.141331912,0.044939483,2
-3.14E-12,238.1847407,-123.3807331,-0.10020202,70.44567039,0.746231047,-5.81326904,0.37291035,-0.138490228,-0.044813562,-0.016910687,-0.002515036,0.008742089,-0.000703347,0.020901338,0.002808846,0.140386286,0.044876094,0.141145483,0.044941143,2
1.75E-12,307.2093338,-173.7632791,-0.10020202,70.88895526,1.621775965,-5.812978366,0.576001985,-0.138710446,-0.044745135,-0.017989442,-0.003627557,0.004641924,-0.000417003,0.019354599,0.00374569,0.140249448,0.044799735,0.141343629,0.044944719,2
2.87E-12,397.0278243,116.3504913,-0.10020202,70.52494897,1.469003614,-5.984257925,0.66709284,-0.138502832,-0.044671579,-0.016394874,-0.004232461,-0.010912612,0.000326147,0.020815973,0.004540996,0.140448682,0.044746532,0.140991252,0.044945472,2
-9.95E-13,249.3041594,-125.9522182,-0.10020202,70.88963216,1.268857632,-6.083599288,0.407135008,-0.138681499,-0.044795372,-0.017018742,-0.00298072,0.005782279,-0.000247293,0.019565039,0.003085912,0.140372966,0.044847513,0.141300731,0.044945976,2
-1.38E-12,242.3506612,15.76676319,-0.10020202,70.58622306,1.20577891,-5.880462495,0.432380052,-0.138417779,-0.044803659,-0.017368311,-0.002893315,0.006492466,-0.000287633,0.021385246,0.002962923,0.140329286,0.044853248,0.141269264,0.044945735,2
1.74E-13,351.6279261,-11.94165511,-0.10020202,70.6153804,1.365986194,-5.892337065,0.588221148,-0.138490874,-0.04471927,-0.018219278,-0.003862685,0.007090748,-0.000425896,0.020896971,0.004043376,0.140219182,0.044780035,0.141239923,0.044944636,2
1.33E-12,305.6463673,88.56101231,-0.10020202,70.69286529,1.233856129,-6.033667551,0.422622355,-0.138450864,-0.044755208,-0.017486053,-0.00353973,0.008992265,-0.000164553,0.021165666,0.003623098,0.140314371,0.044806774,0.141129451,0.044946356,2
-4.68E-12,268.2669204,-101.6716131,-0.10020202,70.57531097,1.331659417,-5.999004811,0.518161515,-0.138468684,-0.044784873,-0.01915362,-0.003021954,0.00530469,-0.000392011,0.021046425,0.003235007,0.140092118,0.044844747,0.141319841,0.044944945,2
-3.12E-14,480.6599907,-63.6483932,-0.10020202,71.14359671,1.706966004,-4.911335889,1.538487224,-0.139013904,-0.044624612,0.011004613,0.004778563,-0.01092154,0.000251888,0.016989321,0.004982272,0.140983958,0.0446914,0.140990547,0.04494595,3
1.93E-12,450.0035552,-1.710006622,-0.10020202,71.00703382,1.62718795,-5.004424541,1.255610617,-0.138811756,-0.04463164,0.016102015,0.004549718,0.006821884,-0.001549882,0.018598988,0.004918788,0.140483236,0.044715325,0.141253429,0.044919873,3
7.36E-13,422.1294648,6.339324159,-0.10020202,70.76293531,1.665548684,-5.05168879,1.08092558,-0.138734289,-0.044653955,0.017487324,0.004297366,-0.004670405,0.001444354,0.019179492,0.004711484,0.140314209,0.044740333,0.141342672,0.044923398,3
3.15E-12,443.6049277,-12.03999235,-0.10020202,71.18356946,1.915883445,-4.942794389,1.365445013,-0.138961711,-0.044643525,0.013775286,0.00439113,-0.008298065,0.001237558,0.017419403,0.004809503,0.140735377,0.044731209,0.141172819,0.044929582,3
1.74E-12,407.3311658,-48.68991639,-0.10020202,71.11324439,2.077884347,-5.202414197,1.278188153,-0.138842847,-0.044664881,0.014036816,0.004423377,0.009282666,-0.000815825,0.018360747,0.004606545,0.140709016,0.044728025,0.141110272,0.044939238,3
-2.57E-12,450.081555,102.3097722,-0.10020202,70.90539698,1.632773714,-5.200877579,1.100964796,-0.138773238,-0.044617095,-0.01458249,-0.004736107,-0.010260588,0.000633718,0.018889897,0.00504928,0.140652401,0.044695928,0.141041181,0.044942181,3
-1.33E-13,482.0489545,104.6465401,-0.10020202,70.79804463,1.468843687,-5.0210402,1.244305028,-0.13874286,-0.044597774,0.013473594,0.004948949,-0.011679186,0.000679494,0.019116153,0.005217514,0.140765164,0.044672815,0.140928594,0.044941511,3
1.62E-12,467.2918111,105.9412794,-0.10020202,71.43205557,1.885910748,-5.237880051,1.182377014,-0.138898134,-0.044581287,0.015038443,0.004979258,0.007335306,-0.001659286,0.017929153,0.005356837,0.140603421,0.044669441,0.141227183,0.044915957,3
-3.04E-12,446.3991687,39.64933034,-0.10020202,71.62162168,1.904864118,-5.253787587,0.928540065,-0.138993034,-0.044606708,0.014159029,0.004802825,-0.006997353,0.001097531,0.017162613,0.005140419,0.140696526,0.044688794,0.141244673,0.044933228,3
-2.27E-12,334.5390713,42.28808457,-0.10020202,70.07772517,1.011662075,-4.88492118,1.152399271,-0.13820543,-0.044765637,0.007009206,-0.002012032,-0.020331513,-0.0023542,0.022743007,0.00349161,0.141244074,0.04490151,0.139922701,0.044884837,3
-2.40E-12,274.4941349,-0.028213034,-0.10020202,70.64611632,1.151167326,-5.228402549,0.664924281,-0.138410574,-0.044785317,0.016958048,0.003045914,-0.010525524,0.000352227,0.021432762,0.003228839,0.140380458,0.044843123,0.141021267,0.044945275,3
5.26E-13,354.862057,122.5727257,-0.10020202,70.04386619,1.146723878,-4.960162501,0.850659433,-0.138086151,-0.044730678,-0.017979056,-0.003600188,0.01236827,0.000359715,0.023470391,0.003914893,0.140250806,0.044801947,0.140868614,0.044945215,3
-1.82E-12,394.4063079,218.0243819,-0.10020202,70.33187773,1.392469216,-4.764679313,1.335934017,-0.138592596,-0.044710951,0.003854601,-0.002193937,0.018225197,0.003212614,0.020197381,0.00413453,0.141367765,0.044892972,0.140218398,0.044831465,3
9.17E-16,385.8474013,-253.6456984,-0.10020202,71.00008396,1.760727424,-5.551036373,0.668616362,-0.138751653,-0.044678237,-0.016529634,-0.004162868,-0.002661016,-6.81E-05,0.019050944,0.004474875,0.14043257,0.044753073,0.141395818,0.044946606,3
1.11E-12,416.6682299,2.98232878,-0.10020202,70.60638915,1.416526906,-5.449522061,0.566005008,-0.13860694,-0.044651776,-0.018092065,-0.004317716,-0.000718585,-0.000242375,0.02009673,0.004732129,0.140235982,0.044738369,0.141419494,0.044946003,3
-2.38E-12,412.5917165,-106.3446386,-0.10020202,70.87069718,1.466649716,-4.817281099,1.349587604,-0.138857146,-0.044672672,-0.012024917,-0.004367957,0.012409922,0.000165904,0.018250119,0.004530206,0.140898933,0.044733482,0.140864878,0.044946351,3
1.99E-12,248.7010003,-66.68950249,-0.10020202,70.83715398,1.259681253,-5.196122036,0.415339755,-0.138702178,-0.044806642,-0.018082963,-0.002674729,0.003297842,-0.000297586,0.019414944,0.002917369,0.14023718,0.044866841,0.14138213,0.04494567,3
-2.44E-13,363.4908384,-13.27101202,-0.10020202,71.43442085,1.818945941,-5.147769835,0.649897292,-0.138988528,-0.044697066,-0.015735389,-0.004136977,-0.004427619,0.000687952,0.017199795,0.00428232,0.140525604,0.044755479,0.141350642,0.044941382,3
-4.47E-12,357.2931423,30.90640452,-0.10020202,70.48446657,1.133715301,-5.067473245,0.901545744,-0.138573109,-0.044736798,-0.013858543,-0.003636319,0.013290715,0.000539219,0.020333304,0.003844186,0.140727039,0.044799023,0.140782897,0.044943416,3
-2.68E-12,192.9262762,59.74282449,-0.10020202,70.24481859,0.695550979,-5.20056789,0.593231895,-0.138210338,-0.044850994,-0.002856029,-0.000908619,0.016665216,0.001769203,0.022712561,0.002127556,0.141391937,0.044937454,0.140416224,0.044911754,3
1.74E-13,329.742172,52.27229123,-0.10020202,70.6517378,1.251930604,-5.370138636,0.484057703,-0.138495648,-0.044746404,-0.018783433,-0.003448279,0.001572716,0.000741835,0.020864675,0.003730466,0.140143235,0.044813919,0.141412436,0.044940523,3
-2.43E-12,357.5901825,93.1425304,-0.10020202,70.62145471,1.203653667,-4.809111345,1.211590923,-0.138772503,-0.044736623,-0.007223965,-0.003634104,-0.015936324,-0.000646484,0.018895404,0.003846223,0.141233037,0.044799203,0.140502506,0.044941999,3
5.59E-12,377.2377046,37.55418442,-0.10020202,70.91027949,1.548908169,-5.187569253,0.639153534,-0.13874126,-0.044690762,-0.016298598,-0.004214513,-0.007073157,0.000517425,0.019127991,0.004347755,0.140460111,0.044748229,0.141240822,0.044943673,3
1.57E-12,346.7163526,-119.2886416,-0.10020202,70.66763694,1.460567174,-5.007074434,0.770631941,-0.138723839,-0.044729657,0.016314155,0.003769486,-0.008585945,0.000806106,0.01925644,0.003926568,0.140458269,0.044787993,0.141155259,0.044939414,3
3.71E-13,452.275697,-7.327288285,-0.10020202,71.30171457,1.680077139,-5.042691531,1.287851697,-0.139065869,-0.044637621,0.012307898,0.004655429,0.009288365,-0.000652743,0.016549857,0.004864109,0.140874007,0.044704421,0.141109889,0.044941908,3
-9.63E-14,405.634586,-9.035865765,-0.10020202,71.24425347,1.750867891,-5.069460757,0.811960292,-0.13898382,-0.044652548,0.016047137,0.0045035,-0.003843557,0.000944302,0.017238553,0.004724832,0.140489641,0.044720013,0.141368071,0.044936717,3
-2.17E-12,437.7642251,-6.715442548,-0.10020202,71.16193201,1.629398181,-5.116864801,0.830090376,-0.138950361,-0.044623018,-0.015923965,-0.004678163,0.005525971,-0.001302525,0.017511513,0.004996561,0.140503935,0.044702042,0.141311192,0.044927742,3
-1.95E-12,430.3249527,127.8563353,-0.10020202,70.66888238,1.377023074,-4.984342211,0.92686243,-0.138674035,-0.044650206,0.017235209,0.004403718,0.006191171,-0.0005679,0.019618927,0.004746952,0.140346024,0.044729969,0.141283059,0.044943062,3
1.85E-12,316.2280235,-20.26428669,-0.10020202,70.52643082,1.465004448,-4.872487983,0.765208903,-0.138663212,-0.044750787,-0.018507439,-0.00347657,-0.00270555,0.000879934,0.019696798,0.003677408,0.140180684,0.044811729,0.141394956,0.044938026,3
-1.29E-12,358.9510508,-31.6527865,-0.10020202,70.70424552,1.560805349,-5.135364979,0.651929014,-0.138732595,-0.044705778,-0.017864195,-0.003891113,0.003606079,-0.000852331,0.019191989,0.004190205,0.140265776,0.044777569,0.141374454,0.044938559,3
-3.48E-14,374.6796227,-58.78496196,-0.10020202,70.81709885,1.273613992,-5.073652792,1.039573772,-0.138856026,-0.044696168,-0.01631087,-0.003958659,-0.005933936,0.000882253,0.01825881,0.004291701,0.140458658,0.044771636,0.141294318,0.04493798,3
-9.74E-13,350.393033,-11.25258911,-0.10020202,71.17782256,1.53740792,-5.118505717,0.655188815,-0.138944305,-0.044711278,-0.01609645,-0.003939681,0.004123405,-0.000850538,0.017560462,0.004130992,0.140483887,0.044773313,0.141360028,0.044938593,3
3.12E-12,264.3420683,-150.039231,-0.10020202,71.53969827,1.544537484,-5.21199568,0.32057895,-0.139284452,-0.044783689,0.013840319,0.003133127,0.00161713,-0.00059699,0.01455466,0.003251394,0.140728869,0.044837102,0.141411925,0.044942685,3
-2.99E-12,379.8747984,-42.74403677,-0.10020202,70.64779473,1.594523707,-4.93858605,0.942091522,-0.138661794,-0.044695356,-0.018752577,-0.003775508,0.001979425,-0.001632607,0.019706975,0.004300167,0.14014745,0.044787484,0.141407226,0.044916937,3
-4.30E-12,344.0375855,105.9296741,-0.10020202,70.58423324,1.448884624,-5.046347728,0.774122251,-0.138495733,-0.044723881,-0.018582332,-0.003803807,0.006856,-0.000716701,0.020864097,0.00399194,0.140170578,0.044785085,0.141251744,0.044940931,3
-2.20E-13,339.9032094,-187.2850999,-0.10020202,70.66152306,1.652454387,-5.186945337,0.534029738,-0.138510325,-0.044713967,0.019931323,0.00394581,0.000682045,-6.75E-06,0.02076506,0.004101716,0.139981417,0.044772772,0.141419679,0.044946657,3
-2.25E-12,503.3171886,-215.1342609,-0.10020202,70.94909402,1.900401137,-5.024664667,1.154748602,-0.13888164,-0.044538403,0.016670537,0.005210443,-0.004972346,0.001739071,0.018059012,0.005703096,0.14041558,0.044643011,0.141332167,0.044912933,3
2.21E-13,378.0057228,-253.8142759,-0.10020202,70.99799389,1.895388774,-5.431234492,0.825212853,-0.138860805,-0.04467671,0.01657104,0.004188957,-0.003570292,0.000950128,0.0182217,0.00449013,0.140427592,0.044750634,0.14137538,0.044936594,3
-7.98E-14,385.726263,-112.5190519,-0.10020202,70.58926467,1.656661359,-5.238867579,0.756454287,-0.1385553,-0.044674648,0.019124522,0.004104776,-0.004872658,0.000965254,0.020456719,0.004510643,0.140096173,0.044758449,0.141335708,0.044936271,3
-2.32E-13,406.7058192,9.693027214,-0.10020202,71.0396004,1.783185468,-5.190306599,0.986689437,-0.138822337,-0.044648714,-0.016502851,-0.004509717,-0.006280472,0.001183181,0.018518259,0.004760996,0.140435783,0.044719385,0.141279039,0.04493105,3
